age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41,state-gov,170924,masters,14,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,<=50K
20,,119156,some-college,10,never-married,,own-child,white,male,0,0,20,united-states,<=50K
40,private,233130,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,0,0,40,el-salvador,<=50K
25,federal-gov,339956,some-college,10,married-civ-spouse,protective-serv,husband,black,male,0,0,40,united-states,<=50K
48,state-gov,171926,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,15024,0,50,united-states,>50K
38,private,239397,7th-8th,4,married-civ-spouse,craft-repair,husband,white,male,0,0,36,mexico,<=50K
31,private,191834,hs-grad,9,divorced,machine-op-inspct,other-relative,white,male,0,0,40,united-states,<=50K
39,private,261504,12th,8,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
17,private,152696,12th,8,never-married,other-service,own-child,white,female,0,0,30,united-states,<=50K
31,private,263561,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,2246,45,united-states,>50K
40,private,117860,hs-grad,9,divorced,other-service,not-in-family,black,male,0,0,40,united-states,<=50K
21,private,196508,some-college,10,never-married,sales,own-child,black,female,0,0,40,united-states,<=50K
54,private,223660,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,55,united-states,>50K
54,federal-gov,392502,some-college,10,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
31,self-emp-not-inc,156033,hs-grad,9,divorced,other-service,not-in-family,white,male,0,0,35,united-states,<=50K
36,local-gov,103886,some-college,10,divorced,handlers-cleaners,not-in-family,white,male,0,0,50,united-states,<=50K
19,private,97189,some-college,10,never-married,sales,own-child,white,female,0,0,22,united-states,<=50K
39,private,37314,masters,14,never-married,exec-managerial,not-in-family,white,male,0,0,50,united-states,>50K
51,private,178241,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,black,male,0,0,40,united-states,>50K
52,private,137658,11th,7,married-civ-spouse,machine-op-inspct,husband,other,male,0,0,40,dominican-republic,<=50K
42,self-emp-not-inc,201908,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,99999,0,50,united-states,>50K
39,private,191002,hs-grad,9,never-married,sales,not-in-family,white,female,0,0,40,poland,<=50K
29,local-gov,177398,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,>50K
22,private,88050,assoc-acdm,12,married-civ-spouse,exec-managerial,husband,asian-pac-islander,male,0,0,6,united-states,<=50K
26,private,292803,some-college,10,never-married,other-service,own-child,white,female,0,0,24,united-states,<=50K
24,state-gov,191269,bachelors,13,never-married,adm-clerical,not-in-family,white,female,0,0,65,united-states,<=50K
67,private,35015,masters,14,never-married,prof-specialty,not-in-family,white,male,0,0,99,united-states,<=50K
39,federal-gov,116608,hs-grad,9,divorced,adm-clerical,unmarried,white,female,0,0,40,united-states,<=50K
35,private,247547,hs-grad,9,separated,prof-specialty,other-relative,black,female,0,0,40,united-states,<=50K
56,private,85018,hs-grad,9,never-married,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50K
32,private,95885,11th,7,never-married,craft-repair,not-in-family,amer-indian-eskimo,male,13550,0,60,united-states,>50K
44,private,190532,masters,14,never-married,prof-specialty,not-in-family,white,female,0,0,55,united-states,<=50K
46,private,174370,some-college,10,separated,sales,not-in-family,white,male,0,0,55,united-states,<=50K
29,private,210869,some-college,10,never-married,sales,own-child,black,male,0,0,80,united-states,<=50K
45,private,186272,9th,5,married-civ-spouse,adm-clerical,husband,black,male,5178,0,40,united-states,>50K
22,private,166371,some-college,10,never-married,craft-repair,own-child,white,male,0,0,40,united-states,<=50K
21,private,149809,assoc-acdm,12,never-married,sales,own-child,white,male,0,0,40,united-states,<=50K
60,,191118,hs-grad,9,married-civ-spouse,,husband,white,male,0,1848,40,united-states,>50K
63,self-emp-inc,222289,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50K
36,self-emp-not-inc,202950,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,50,iran,<=50K
41,local-gov,384236,assoc-voc,11,never-married,other-service,not-in-family,white,male,0,0,40,united-states,<=50K
70,self-emp-inc,158437,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,35,united-states,>50K
45,private,330087,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
37,federal-gov,448337,hs-grad,9,never-married,exec-managerial,unmarried,black,female,0,0,40,united-states,<=50K
23,private,248978,11th,7,married-civ-spouse,handlers-cleaners,husband,white,male,0,0,40,mexico,<=50K
51,local-gov,264457,11th,7,married-civ-spouse,handlers-cleaners,husband,black,male,0,0,40,united-states,<=50K
61,private,273803,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
48,private,149210,hs-grad,9,separated,craft-repair,unmarried,black,male,0,0,45,united-states,<=50K
36,private,289148,some-college,10,divorced,other-service,unmarried,white,female,0,0,40,united-states,<=50K
29,private,102345,some-college,10,never-married,tech-support,not-in-family,white,male,0,0,52,united-states,<=50K
29,private,37933,12th,8,married-spouse-absent,other-service,not-in-family,black,female,0,0,40,united-states,<=50K
43,self-emp-not-inc,182217,bachelors,13,married-civ-spouse,prof-specialty,wife,white,female,0,0,35,united-states,<=50K
35,private,129573,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,0,0,65,united-states,<=50K
37,private,265737,some-college,10,married-civ-spouse,exec-managerial,husband,black,male,0,1887,60,cuba,>50K
34,local-gov,177675,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,55,united-states,>50K
34,private,175878,hs-grad,9,married-civ-spouse,sales,husband,white,female,0,0,40,united-states,<=50K
29,private,209934,5th-6th,3,married-civ-spouse,other-service,husband,white,male,0,0,40,mexico,<=50K
58,self-emp-not-inc,266707,1st-4th,2,married-civ-spouse,transport-moving,husband,white,male,0,2179,18,united-states,<=50K
40,private,289748,bachelors,13,never-married,exec-managerial,not-in-family,white,female,4650,0,48,united-states,<=50K
58,federal-gov,175873,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
43,state-gov,47818,bachelors,13,never-married,prof-specialty,not-in-family,white,female,0,0,40,united-states,<=50K
38,state-gov,354591,hs-grad,9,never-married,other-service,unmarried,black,female,114,0,38,united-states,<=50K
43,private,972354,some-college,10,married-civ-spouse,other-service,husband,white,male,0,0,48,united-states,<=50K
51,private,180807,some-college,10,divorced,exec-managerial,unmarried,white,female,0,0,40,united-states,<=50K
28,private,339002,hs-grad,9,never-married,transport-moving,own-child,white,male,0,0,20,united-states,<=50K
37,private,305597,hs-grad,9,divorced,craft-repair,not-in-family,white,male,0,0,40,united-states,<=50K
55,self-emp-not-inc,189933,7th-8th,4,married-civ-spouse,farming-fishing,husband,white,male,0,0,50,united-states,<=50K
66,self-emp-not-inc,212185,7th-8th,4,married-civ-spouse,farming-fishing,husband,white,male,0,0,48,united-states,<=50K
51,private,162632,hs-grad,9,married-civ-spouse,transport-moving,husband,white,male,7298,0,60,united-states,>50K
32,self-emp-inc,113543,prof-school,15,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
22,private,388247,some-college,10,never-married,sales,own-child,white,male,0,0,40,united-states,<=50K
21,,369084,some-college,10,never-married,,other-relative,white,male,0,0,10,united-states,<=50K
48,private,143542,hs-grad,9,divorced,transport-moving,not-in-family,white,male,0,0,40,united-states,<=50K
48,private,326048,assoc-acdm,12,divorced,other-service,not-in-family,white,male,0,0,44,united-states,<=50K
36,private,252231,preschool,1,never-married,machine-op-inspct,not-in-family,black,male,0,0,40,puerto-rico,<=50K
44,private,228057,hs-grad,9,separated,adm-clerical,not-in-family,white,female,0,0,40,puerto-rico,<=50K
58,private,127264,10th,6,married-civ-spouse,craft-repair,husband,white,male,0,0,50,united-states,<=50K
60,self-emp-not-inc,146674,hs-grad,9,divorced,craft-repair,not-in-family,black,male,0,0,50,,<=50K
70,,28471,9th,5,widowed,,unmarried,white,female,0,0,25,united-states,<=50K
49,state-gov,336509,10th,6,married-civ-spouse,other-service,husband,white,male,0,0,40,united-states,<=50K
44,self-emp-not-inc,167280,bachelors,13,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50K
32,,251612,5th-6th,3,never-married,,unmarried,white,female,0,0,45,mexico,<=50K
34,federal-gov,191342,bachelors,13,married-civ-spouse,adm-clerical,husband,asian-pac-islander,male,0,0,38,united-states,<=50K
34,state-gov,50178,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,38,united-states,<=50K
24,private,57711,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,35,united-states,>50K
58,private,248739,hs-grad,9,married-civ-spouse,farming-fishing,husband,white,male,0,0,53,united-states,>50K
25,private,332702,assoc-voc,11,never-married,other-service,own-child,white,female,0,0,15,united-states,<=50K
36,local-gov,95855,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,60,united-states,>50K
18,local-gov,134935,12th,8,never-married,protective-serv,own-child,white,male,0,0,40,united-states,<=50K
36,local-gov,578377,masters,14,married-civ-spouse,prof-specialty,wife,white,female,0,0,40,united-states,<=50K
60,self-emp-not-inc,205246,hs-grad,9,never-married,exec-managerial,not-in-family,black,male,0,2559,50,united-states,>50K
37,private,220237,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,5178,0,40,united-states,>50K
43,private,177937,bachelors,13,never-married,prof-specialty,not-in-family,white,male,0,0,40,,>50K
26,private,223464,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
68,self-emp-not-inc,365020,hs-grad,9,married-civ-spouse,sales,husband,white,male,0,0,40,united-states,<=50K
26,private,381618,9th,5,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50K
65,private,23580,bachelors,13,divorced,adm-clerical,not-in-family,white,female,0,0,40,united-states,<=50K
44,private,298885,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,<=50K
37,private,233490,hs-grad,9,never-married,farming-fishing,not-in-family,white,male,0,0,50,united-states,<=50K
34,state-gov,156292,hs-grad,9,never-married,handlers-cleaners,not-in-family,black,male,0,0,40,united-states,<=50K
26,private,149734,hs-grad,9,separated,craft-repair,unmarried,black,female,0,1594,40,united-states,<=50K
38,private,374524,bachelors,13,married-civ-spouse,prof-specialty,husband,white,male,0,0,40,united-states,>50K
41,private,290660,bachelors,13,married-civ-spouse,craft-repair,husband,white,male,7688,0,55,united-states,>50K
42,private,24364,some-college,10,married-civ-spouse,other-service,wife,black,female,0,0,30,united-states,<=50K
30,private,202051,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,42,united-states,>50K
22,private,124454,some-college,10,never-married,sales,not-in-family,white,male,0,0,30,united-states,<=50K
49,local-gov,321851,assoc-acdm,12,divorced,adm-clerical,not-in-family,white,female,0,0,30,united-states,<=50K
33,private,192663,hs-grad,9,separated,sales,not-in-family,white,female,0,0,35,united-states,<=50K
58,self-emp-not-inc,43221,some-college,10,married-civ-spouse,farming-fishing,husband,white,male,0,2415,40,united-states,>50K
45,federal-gov,60267,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,>50K
35,private,170092,hs-grad,9,married-spouse-absent,other-service,unmarried,black,female,0,0,20,united-states,<=50K
43,private,187861,hs-grad,9,separated,transport-moving,unmarried,white,female,0,0,44,united-states,<=50K
19,,218956,some-college,10,never-married,,own-child,white,male,0,0,24,canada,<=50K
58,private,190997,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,>50K
23,private,410439,hs-grad,9,never-married,adm-clerical,own-child,white,male,0,0,25,united-states,<=50K
50,local-gov,186888,hs-grad,9,married-civ-spouse,exec-managerial,wife,black,female,0,0,40,united-states,>50K
59,private,176647,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,40,united-states,>50K
27,private,210313,hs-grad,9,never-married,handlers-cleaners,other-relative,white,male,0,0,28,guatemala,<=50K
57,federal-gov,170066,assoc-voc,11,never-married,tech-support,not-in-family,white,male,0,0,40,united-states,<=50K
33,private,206609,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,0,45,united-states,<=50K
29,private,190539,bachelors,13,never-married,exec-managerial,not-in-family,white,male,0,1590,50,united-states,<=50K
45,state-gov,90803,some-college,10,married-civ-spouse,adm-clerical,husband,white,male,0,0,40,united-states,<=50K
60,self-emp-not-inc,38622,some-college,10,married-civ-spouse,exec-managerial,husband,white,male,0,0,40,united-states,<=50K
44,private,56483,bachelors,13,never-married,adm-clerical,own-child,white,female,0,0,37,united-states,<=50K
67,private,160456,11th,7,widowed,other-service,not-in-family,white,female,0,0,40,united-states,<=50K
36,private,162424,hs-grad,9,married-civ-spouse,craft-repair,husband,white,male,0,0,45,united-states,<=50K
43,private,239161,some-college,10,married-civ-spouse,sales,husband,amer-indian-eskimo,male,0,0,40,united-states,<=50K
19,local-gov,53220,hs-grad,9,never-married,adm-clerical,own-child,black,female,0,0,40,united-states,<=50K
50,private,95469,hs-grad,9,married-civ-spouse,adm-clerical,husband,white,male,7298,0,45,united-states,>50K
21,private,83580,some-college,10,never-married,prof-specialty,own-child,amer-indian-eskimo,female,0,0,4,united-states,<=50K
30,private,263150,hs-grad,9,divorced,machine-op-inspct,unmarried,white,female,0,0,20,united-states,<=50K
39,private,370585,hs-grad,9,separated,machine-op-inspct,not-in-family,black,male,0,0,40,united-states,<=50K
54,self-emp-not-inc,104748,10th,6,married-civ-spouse,sales,husband,white,male,0,0,65,united-states,<=50K
27,self-emp-not-inc,153805,some-college,10,married-civ-spouse,transport-moving,other-relative,other,male,0,0,50,ecuador,>50K
35,self-emp-not-inc,60269,hs-grad,9,married-civ-spouse,exec-managerial,husband,white,male,0,0,60,united-states,<=50K
55,self-emp-inc,227856,bachelors,13,married-civ-spouse,exec-managerial,husband,white,male,0,2415,50,united-states,>50K
33,local-gov,173005,bachelors,13,married-civ-spouse,adm-clerical,husband,white,male,0,1848,45,united-states,>50K
33,private,288273,12th,8,separated,adm-clerical,unmarried,white,female,1471,0,40,united-states,<=50K
28,private,181659,hs-grad,9,married-civ-spouse,machine-op-inspct,husband,white,male,0,0,40,united-states,<=50K
23,private,235722,some-college,10,never-married,other-service,not-in-family,white,male,0,0,20,united-states,<=50K
65,self-emp-not-inc,118474,11th,7,married-civ-spouse,exec-managerial,husband,white,male,9386,0,59,,>50K
17,private,38611,11th,7,never-married,adm-clerical,own-child,white,female,0,0,23,united-states,<=50K
52,local-gov,91689,some-college,10,married-civ-spouse,transport-moving,husband,white,male,0,0,40,united-states,<=50K
